protocol,network,contract_address,contract_name,type,signature
Orderly Chain,nan,0xabd4c63d2616a5201454168269031355f4764337,,function,"transfer(address to, uint256 value)"
Orderly Chain,nan,0xabd4c63d2616a5201454168269031355f4764337,,function,"transferFrom(address from, address to, uint256 value)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,event,"Approval(address owner, address spender, uint256 value)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,event,"Transfer(address from, address to, uint256 value)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"allowance(address owner, address spender)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"approve(address spender, uint256 amount)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,balanceOf(address account)
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,decimals()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"increaseAllowance(address spender, uint256 addedValue)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,name()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,owner()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,renounceOwnership()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,symbol()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"tokenRescue(address token, address recipient, uint256 amount)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,totalSupply()
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"transfer(address recipient, uint256 amount)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,"transferFrom(address sender, address recipient, uint256 amount)"
Hot Cross,nan,0x4297394c20800e8a38a619a243e9bbe7681ff24e,,function,transferOwnership(address newOwner)
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,event,"AdminChanged(address previousAdmin, address newAdmin)"
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,event,Upgraded(address implementation)
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,function,admin()
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,function,changeAdmin(address newAdmin)
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,function,implementation()
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,function,upgradeTo(address newImplementation)
Float Protocol,nan,0x24a6a37576377f63f194caa5f518a60f45b42921,,function,"upgradeToAndCall(address newImplementation, bytes data)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,event,"Approval(address owner, address spender, uint256 value)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,event,"Transfer(address from, address to, uint256 value)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"allowance(address owner, address spender)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"approve(address spender, uint256 amount)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,balanceOf(address account)
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,decimals()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,exchangeAirdropCampaign()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"increaseAllowance(address spender, uint256 addedValue)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"mintTo(address _to, uint256 _amount)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,name()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,owner()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,renounceOwnership()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,symbol()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,totalSupply()
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"transfer(address recipient, uint256 amount)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,"transferFrom(address sender, address recipient, uint256 amount)"
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,transferOwnership(address newOwner)
OnX Finance,nan,0xE0aD1806Fd3E7edF6FF52Fdb822432e847411033,,function,treasuryAddress()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,"Approval(address owner, address spender, uint256 amount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,"DelegateVotesChanged(address delegate, uint256 previousBalance, uint256 newBalance)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,Paused(address account)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,"Transfer(address from, address to, uint256 amount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,event,Unpaused(address account)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,DELEGATION_TYPEHASH()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,DOMAIN_TYPEHASH()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,PERMIT_TYPEHASH()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,_admin()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,_owner()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"allowance(address account, address spender)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"approve(address spender, uint256 rawAmount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,balanceOf(address account)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"burnToken(address holder, uint256 amount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"checkpoints(address , uint32 )"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,decimals()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,delegate(address delegatee)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"delegateBySig(address delegatee, uint256 nonce, uint256 expiry, uint8 v, bytes32 r, bytes32 s)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,delegates(address )
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,getCurrentVotes(address account)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"getPriorVotes(address account, uint256 blockNumber)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"increaseAllowance(address spender, uint256 addedValue)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"lockToken(address holder, uint256 amount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,lockedTokens(address )
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,name()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,nonces(address )
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,numCheckpoints(address )
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,paused()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"permit(address owner, address spender, uint256 rawAmount, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,renounceOwnership()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,symbol()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,totalSupply()
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"transfer(address dst, uint256 rawAmount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"transferFrom(address src, address dst, uint256 rawAmount)"
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,transferOwnership(address newOwner)
UniFarm,nan,0x40986a85b4cfcdb054a6cbfb1210194fee51af88,,function,"unlockToken(address holder, uint256 amount)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,event,"Approval(address owner, address spender, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,event,Paused(address account)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,event,"Transfer(address from, address to, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,event,Unpaused(address account)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,DENOMINATOR()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,FACTORY()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,MAX_TAX()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"allowance(address owner, address spender)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"approve(address spender, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,balanceOf(address account)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,blacklist(address )
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,burn(uint256 value)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"burnFrom(address account, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,cap()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,changeBlackStatus(address[] users)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,changeExcludedStatus(address[] users)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,changeSettings(tuple settings)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,changeWhiteStatus(address[] users)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,decimals()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,excludedFromFee(address )
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"mint(address user, uint256 amount)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,name()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,owner()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,pause()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,paused()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,renounceOwnership()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,symbol()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,taxes()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,totalSupply()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"transfer(address to, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,"transferFrom(address from, address to, uint256 value)"
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,transferOwnership(address newOwner)
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,unpause()
K9 Finance DAO,nan,0x91fbB2503AC69702061f1AC6885759Fc853e6EaE,,function,whitelist(address )
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,event,"Approval(address owner, address spender, uint256 value)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,event,"Transfer(address from, address to, uint256 value)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"allowance(address owner, address spender)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"approve(address spender, uint256 amount)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,balanceOf(address account)
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,burn(uint256 amount)
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"burnFrom(address account, uint256 amount)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,decimals()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"increaseAllowance(address spender, uint256 addedValue)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"mint(address _recipient, uint256 _amount)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,name()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,owner()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,renounceOwnership()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,symbol()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,totalSupply()
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"transfer(address recipient, uint256 amount)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,"transferFrom(address sender, address recipient, uint256 amount)"
BasketDAO,nan,0x44564d0bd94343f72e3c8a0d22308b7fa71db0bb,,function,transferOwnership(address newOwner)
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,event,"Transfer(address from, address to, uint256 value)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,event,"Approval(address owner, address spender, uint256 value)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,name()
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"approve(address spender, uint256 value)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,totalSupply()
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"transferFrom(address from, address to, uint256 value)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,decimals()
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"increaseAllowance(address spender, uint256 addedValue)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,_totalLimit()
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,balanceOf(address )
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,symbol()
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"transfer(address to, uint256 value)"
CoinW,nan,0x901ea3606d567f9f1e964639d5cbb8659080be8a,,function,"allowance(address , address )"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"Approval(address owner, address spender, uint256 value)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"FounderClaim(address claimant, uint256 amount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"MultisigClaim(address multisig, uint256 amount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"Staked(address staker, uint256 LPamount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"Transfer(address from, address to, uint256 value)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,event,"Unstaked(address staker, uint256 LPamount, uint256 rewards)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"allowance(address owner, address spender)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"approve(address spender, uint256 amount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,balanceOf(address account)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"claimFounderAllocation(uint256 amount, address destination)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,claimMultisigAllocation()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,decimals()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,founder()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,founderAllocationClaimed()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"increaseAllowance(address spender, uint256 addedValue)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,indexToken()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,multisig()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,multisigAllocationClaimed()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,name()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,owner()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,renounceOwnership()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,rewardsQuote(address stakerAddress)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,setIndexToken(address indexTokenAddress)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,setMultisigAddress(address multisigAddress)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,stake(uint96 LPamount)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,stakerData(address )
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,stakingState()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,stopProgram()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,symbol()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,totalSupply()
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"transfer(address recipient, uint256 amount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,"transferFrom(address sender, address recipient, uint256 amount)"
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,transferOwnership(address newOwner)
DefiPlaza,nan,0x2f57430a6ceda85a67121757785877b4a71b8e6d,,function,unstake(uint96 LPamount)
SecretSwap,nan,0x773258b03c730f84af10dfcb1bfaa7487558b8ac,,event,"Approval(address owner, address spender, uint256 value)"
SecretSwap,nan,0x773258b03c730f84af10dfcb1bfaa7487558b8ac,,event,Paused(address account)
SecretSwap,nan,0x773258b03c730f84af10dfcb1bfaa7487558b8ac,,event,"RoleAdminChanged(bytes32 role, bytes32 previousAdminRole, bytes32 newAdminRole)"
SecretSwap,nan,0x773258b03c730f84af10dfcb1bfaa7487558b8ac,,event,"RoleGranted(bytes32 role, address account, address sender)"
SecretSwap,nan,0x773258b03c730f84af10dfcb1bfaa7487558b8ac,,event,"RoleRevoked(bytes32 role, address account, address sender)"
